#Metacyc pathway and RXN mapping file
#Pathway	RXN
PWY-5529	UROGENIIISYN-RXN
PWY-5529	UROGENDECARBOX-RXN
PWY-5529	RXN-8792
PWY-5529	RXN-8785
PWY-5529	RXN1F-10
PWY-5529	RXN-17485
PWY-5529	RXN-17491
PWY-5529	RXN-5286
PWY-5086	RXN-5286
PWY-5086	RXN1F-66
PWY-7815	RXN-18029
PWY-7815	RXN-18018
PWY-7815	RXN-18015
PWY-7815	TEICHOICSYN2-RXN
PWY-7815	GLCNACPTRANS-RXN
PWY-7815	RXN-18030
PWY-7815	RXN-18014
PWY-7815	UDPGLCNACEPIM-RXN
PWY-7815	TEICHOICSYN3-RXN
PWY-7815	RXN-18013
PWY-7815	RIBITOL-5-PHOSPHATE-2-DEHYDROGENASE-RXN
PWY-7815	2.7.7.39-RXN
PWY-7815	RXN-18017
PWY-7815	RXN-18016
PWY-7815	2.7.7.40-RXN
2PHENDEG-PWY	PHENDEHYD-RXN
2PHENDEG-PWY	AMINEPHEN-RXN
PWY-7818	RXN-18047
PWY-7818	RXN-18053
PWY-7818	RXN-18045
PWY-7818	RXN-18048
PWY-7818	TRANS-RXN-318
PWY-7818	2.7.7.15-RXN
PWY-7818	RXN-18042
PWY-7818	RXN-18046
PWY-7818	RXN-18043
PWY-7818	TRANS-RXN-319
PWY-7818	RXN-18049
PWY-7818	RXN-18014
PWY-7818	RXN-18050
PWY-7818	RXN-18013
PWY-7818	RXN-18044
PWY-7818	RIBITOL-5-PHOSPHATE-2-DEHYDROGENASE-RXN
PWY-7818	2.4.1.157-RXN
PWY-7818	CHOLINE-KINASE-RXN
PWY-7818	2.7.7.40-RXN
PWY-6534	PHENDEHYD-RXN
PWY-6534	RXN-11510
PWY-7467	RXN-13252
PWY-7467	RXN-15376
PWY-7467	RXN-15377
PWY-7159	UROGENDECARBOX-RXN
PWY-7159	RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN
PWY-7159	RXN-5284
PWY-7159	RXN-5283
PWY-7159	RXN-17485
PWY-7159	PROTOPORGENOXI-RXN
PWY-7159	RXN1F-20
PWY-7159	RXN0-1461
PWY-7159	RXN-5282
PWY-5531	UROGENDECARBOX-RXN
PWY-5531	RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN
PWY-5531	RXN0-6259
PWY-5531	HEMN-RXN
PWY-5531	RXN-8798
PWY-5531	RXN-17485
PWY-5531	RXN-8797
PWY-5531	RXN1F-20
PWY-5531	RXN-8799
CHLOROPHYLL-SYN	UROGENDECARBOX-RXN
CHLOROPHYLL-SYN	RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN
CHLOROPHYLL-SYN	RXN-5284
CHLOROPHYLL-SYN	RXN-5283
CHLOROPHYLL-SYN	PROTOPORGENOXI-RXN
CHLOROPHYLL-SYN	RXN1F-20
CHLOROPHYLL-SYN	RXN-5285
CHLOROPHYLL-SYN	RXN0-1461
CHLOROPHYLL-SYN	RXN-5282
PWY-7098	1.2.1.67-RXN
PWY-7098	RXN-10891
PWY-7097	1.2.1.67-RXN
PWY-7097	RXN-2
PWY-6677	RXN-11955
PWY-6677	RXN-11951
PWY-6677	RXN-11952
PWY-6987	RXN-13037
PWY-6987	RXN-13036
PWY-6987	RXN0-949
PWY-5296	RXN-11952
PWY-5296	RXN-18796
PWY-5296	RXN-18797
PWY-5296	RXN-11951
PWY-5296	RXN-18798
PWY0-501	RXN0-947
PWY0-501	RXN0-949
PWY-6984	RXN-13031
PWY-6984	RXN-13039
PWY-6984	RXN-13032
PWY-6984	RXN-8654
PWY-6608	GUANINE-DEAMINASE-RXN
PWY-6608	RXN0-901
PWY-6608	RXN-7609
PWY-6608	RXN0-5199
PWY0-1275	RXN0-5098
PWY0-1275	RXN0-949
PWY0-522	RXN-8654
PWY0-522	RXN-8655
PWY-6946	RXN-12703
PWY-6946	RXN-17648
PWY-6946	RXN-17650
PWY-6946	RXN-12705
PWY-6946	RXN-12693
PWY-6946	RXN-12745
PWY-6946	RXN-12704
PWY-6946	RXN-12744
PWY-6946	RXN-12709
PWY-6946	RXN-12710
PWY-6946	RXN-12743
PWY-6946	RXN-12702
PWY-6946	RXN-17647
PWY-6946	RXN-12707
PWY-6946	RXN-12848
PWY-6946	RXN-12706
PWY-6946	RXN-12694
PWY-6946	RXN-17645
PWY-6946	RXN-12708
PWY-6946	RXN-17646
PWY-6946	RXN-12849
PWY-6946	RXN-12850
PWY-6945	RXN-12703
PWY-6945	RXN-12710
PWY-6945	RXN-12708
PWY-6945	RXN-12849
PWY-6945	RXN-12743
PWY-6945	RXN-12745
PWY-6945	RXN-12702
PWY-6945	RXN-12707
PWY-6945	RXN-12705
PWY-6945	RXN-12848
PWY-6945	RXN-12706
PWY-6945	RXN-12694
PWY-6945	RXN-12744
PWY-6945	RXN-12709
PWY-6945	RXN-12778
PWY-6945	RXN-12704
PWY-6945	RXN-12850
PWY-6928	RXN-12745
PWY-6928	RXN-12714
PWY-6947	RXN-12745
PWY-6947	RXN-12714
PWY-6957	CATECHOL-23-DIOXYGENASE-RXN
PWY-6957	CATECHOL-12-DIOXYGENASE-RXN
PWY-6957	BENZOATE-12-DIOXYGENASE-RXN
PWY-6957	1.3.1.25-RXN
PWY-6957	BENZALDEHYDE-DEHYDROGENASE-NADP+-RXN
PWY-6957	BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN
PWY-1501	MANDELATE-DEHYDROGENASE-RXN
PWY-1501	MANDELATE-RACEMASE-RXN
PWY-1501	BENZALDEHYDE-DEHYDROGENASE-NADP+-RXN
PWY-1501	BENZOYLFORMATE-DECARBOXYLASE-RXN
PWY-1501	BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN
PWY-3561	PHOSCHOL-RXN
PWY-3561	RXN-5781
PWY-3561	2.7.7.15-RXN
PWY-7185	RXN-14025
PWY-7185	RXN-14026
PWY-7185	RXN-12199
PWY-7185	RXN-12200
PWY-7185	CTPSYN-RXN
PWY-3721	CHOLINE-OXIDASEII-RXN
PWY-3721	CHOLINE-OXIDASE-RXN
PWY-7177	CTPSYN-RXN
PWY-7177	RXN-12200
PWY-7177	RXN-12199
P542-PWY	CHD-RXN
P542-PWY	CHOLINE-SULFATASE-RXN
CHOLINE-BETAINE-ANA-PWY	CHD-RXN
CHOLINE-BETAINE-ANA-PWY	BADH-RXN
PWY-6894	THI-P-KIN-RXN
PWY-6894	RXN-12611
PWY-6893	RXN-12610
PWY-6893	THI-P-KIN-RXN
ARO-PWY	3-DEHYDROQUINATE-DEHYDRATASE-RXN
ARO-PWY	3-DEHYDROQUINATE-SYNTHASE-RXN
PWY-6165	3-DEHYDROQUINATE-DEHYDRATASE-RXN
PWY-6165	RXN-10032
PWY-6163	3-DEHYDROQUINATE-DEHYDRATASE-RXN
PWY-6163	RXN-7968
PWY-6163	2.5.1.19-RXN
PWY-6163	SHIKIMATE-5-DEHYDROGENASE-RXN
PWY-6163	CHORISMATE-SYNTHASE-RXN
PWY-6163	SHIKIMATE-KINASE-RXN
PWY-6907	THIAMIN-PYROPHOSPHOKINASE-RXN
PWY-6907	RXN-12610
PWY-6907	RXNQT-4191
PWY-6853	RXN-14542
PWY-6853	RXN-12536
PWY-6853	SPONTPRO-RXN
PWY-6853	RXN-14116
PWY-7124	CITSYN-RXN
PWY-7124	ISOCITDEH-RXN
PWY-7124	ACONITATEDEHYDR-RXN
PWY-7124	ACONITATEHYDR-RXN
PWY-7124	3PGAREARR-RXN
PWY-7124	RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN
PWY-7124	PEPCARBOX-RXN
PWY-7124	RXN-12538
PWY-7124	2PGADEHYDRAT-RXN
PWY-6854	RXN-12540
PWY-6854	RXN-14960
PWY-6854	SUPEROX-DISMUT-RXN
PWY-6854	RXN-12539
PWY-6854	RXN-12541
PWY-6854	FERRIC-CHELATE-REDUCTASE-RXN
PWY-6854	R15-RXN
ETOH-ACETYLCOA-ANA-PWY	ALCOHOL-DEHYDROG-RXN
ETOH-ACETYLCOA-ANA-PWY	ACETALD-DEHYDROG-RXN
PWY3O-450	RXN-5781
PWY3O-450	CHOLINE-KINASE-RXN
PWY3O-450	2.7.7.15-RXN
PWY66-21	RXN66-3
PWY66-21	ACETATE--COA-LIGASE-RXN
PWY66-21	ALCOHOL-DEHYDROG-RXN
PWY-6825	2.1.1.71-RXN
PWY-6825	RXN4FS-2
PWY-6825	2.1.1.17-RXN
PWY-7470	RXN-15380
PWY-7470	2.3.1.23-RXN
PROSYN-PWY	GLUTKIN-RXN
PROSYN-PWY	SPONTPRO-RXN
PROSYN-PWY	GLUTSEMIALDEHYDROG-RXN
PROSYN-PWY	PYRROLINECARBREDUCT-RXN
PWY-7787	RXN-17762
PWY-7787	RXN-17764
PWY-7787	RXN-17765
PWY-7787	RXN-17772
GALACTITOLCAT-PWY	TAGAALDOL-RXN
GALACTITOLCAT-PWY	RXN-16992
GALACTITOLCAT-PWY	TRANS-RXN-161
GALACTITOLCAT-PWY	1.1.1.251-RXN
GALACTITOLCAT-PWY	TAGAKIN-RXN
PWY-7786	RXN-17762
PWY-7786	ERYTHRULOSE-REDUCTASE-RXN
PWY-7786	RXN-17761
DARABITOLUTIL-PWY	XYLULOKIN-RXN
DARABITOLUTIL-PWY	D-ARABINITOL-4-DEHYDROGENASE-RXN
RIBITOLUTIL-PWY	RIBITOL-2-DEHYDROGENASE-RXN
RIBITOLUTIL-PWY	D-RIBULOKIN-RXN
LARABITOLUTIL-PWY	XYLULOKIN-RXN
LARABITOLUTIL-PWY	D-XYLULOSE-REDUCTASE-RXN
P562-PWY	4.1.2.29-RXN
P562-PWY	MYO-INOSITOL-2-DEHYDROGENASE-RXN
P562-PWY	MYO-INOSOSE-2-DEHYDRATASE-RXN
P562-PWY	RXN-14149
P562-PWY	RXN-14150
P562-PWY	RXN-2902
P562-PWY	5-DEHYDRO-2-DEOXYGLUCONOKINASE-RXN
PWY-7241	RXN-14359
PWY-7241	MYO-INOSITOL-2-DEHYDROGENASE-RXN
PWY-7241	RXN-14360
PWY-7241	RXN-14358
PWY-7241	RXN-14362
PWY-7862	RXN-18478
PWY-7862	GALACTITOL-2-DEHYDROGENASE-RXN
PWY-7862	RXN-18474
PWY-7862	RXN-18477
HEXITOLDEGSUPER-PWY	TAGAALDOL-RXN
HEXITOLDEGSUPER-PWY	6PFRUCTPHOS-RXN
HEXITOLDEGSUPER-PWY	SORB6PDEHYDROG-RXN
HEXITOLDEGSUPER-PWY	GAPOXNPHOSPHN-RXN
HEXITOLDEGSUPER-PWY	RXN-14812
HEXITOLDEGSUPER-PWY	MANNPDEHYDROG-RXN
PWY-4101	RXN-7644
PWY-4101	FRUCTOKINASE-RXN
PWY-4101	RXN-14515
PWY-7237	RXN-13779
PWY-7237	MYO-INOSITOL-2-DEHYDROGENASE-RXN
PWY-7237	RXN-14148
PWY-7237	MYO-INOSOSE-2-DEHYDRATASE-RXN
PWY-7237	RXN-14178
PWY-7789	RXN-17771
PWY-7789	RXN-17770
PWY-7789	RXN-17762
PWY-7789	RXN-17772
PWY-7789	RXN-17768
PWY-7788	RXN-17762
PWY-7788	RXN-17761
PWY-7788	RXN-17763
PWY-7255	RXN-15804
PWY-7255	RXN-14429
PWY-7255	RXN-14431
PWY-7255	GLUTCYSLIG-RXN
PWY-7255	RXN-14430
PWY-7255	RXN-18089
PWY-7255	RXN-18088
PWY-6580	MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN
PWY-6580	PHOSPHATIDYLINOSITOL-3-PHOSPHATASE-RXN
PWY-6580	RXN-11639
PWY-6074	RXN66-305
PWY-6074	RXN66-306
PWY-6074	RXN66-313
PWY-6074	RXN66-314
PWY-6074	RXN66-319
PWY-6074	RXN66-303
PWY-6074	RXN66-311
PWY-6074	RXN66-318
PWY-6074	RXN66-310
PWY-6074	RXN66-315
PWY-6074	RXN66-316
PWY-6074	RXN66-317
PWY-6074	RXN66-312
PWY-6074	RXN66-304
PWY-8026	RXN-20128
PWY-8026	RXN66-306
PWY-8026	RXN66-19
PWY-8026	RXN-20113
PWY-8026	RXN66-314
PWY-8026	RXN-20127
PWY-8026	RXN-20117
PWY-8026	RXN-20125
PWY-8026	RXN-20122
PWY-8026	RXN-20112
PWY-8026	RXN-20119
PWY-8026	RXN-20129
PWY-8026	RXN-20114
PWY-8026	RXN-20120
PWY-8026	RXN-20116
PWY-8026	RXN-20118
PWY-8026	RXN-20121
PWY-7588	RXN-16034
PWY-7588	RXN-16033
PWY-8022	RXN-20010
PWY-8022	RXN-20008
PWY-8022	RXN-20022
PWY-8022	RXN-20012
PWY-8022	RXN-20011
PWY-8022	RXN-20021
PWY0-1527	RXN0-6677
PWY0-1527	RXN0-6676
PWY-6995	RXN-15853
PWY-6995	RXN-13090
PWY-6995	RXN-13098
PWY-6995	RXN-13093
PWY-6995	RXN-13091
PWY-6995	RXN-15852
PWY-6995	RXN-13092
PWY-6995	2-FUROATE--COA-LIGASE-RXN
PWY-6995	RXN-15042
PWY-6995	2-FUROYL-COA-DEHYDROGENASE-RXN
PWY0-1569	RXN-15943
PWY0-1569	RXN0-5461
PWY0-1569	RXN-15216
PWY-6971	RXN-12913
PWY-6971	RXN-12802
PWY-6971	RXN-12804
PWY-6971	RXN-12803
PWY-6971	RXN-12914
PWY-6633	RXN-11522
PWY-6633	RXN-15454
PWY-6633	RXN-15456
PWY-6633	RXN-11523
PWY-6633	RXN-17331
PWY-6633	RXN-15455
PWY-6633	RXN-17332
PWY-6538	XANTHINE-OXIDASE-RXN
PWY-6538	RXN-11517
PWY-6538	RXN0-901
PWY-6538	RXN-13106
PWY-6538	RXN-11516
PWY-6538	RXN-11513
PWY-6538	RXN-11518
PWY1QP9-2	RXN1QP9-72
PWY1QP9-2	RXN0-963
PWY1QP9-2	RXN1QP9-73
PWY1QP9-2	RXN1QP9-71
PWY-7106	RXN-12933
PWY-7106	RXN-12918
PWY-7106	RXN-12808
PWY-7106	ERYTHRONOLIDE-SYNTHASE-RXN
PWY-6632	RXN-11517
PWY-6632	RXN-13106
PWY-6632	RXN-11516
PWY-6632	RXN-11513
PWY-6632	RXN-11520
PWY-6632	RXN-11521
PWY-6632	RXN-11519
PWY-6507	KDPGALDOL-RXN
PWY-6507	DEOXYGLUCONOKIN-RXN
PWY-6507	1.1.1.127-RXN
PWY-6507	RXN-16475
PWY-6507	5.3.1.17-RXN
PWY-6516	GALACTUROISOM-RXN
PWY-6516	RXN-14753
PWY-7110	RXN-12933
PWY-7110	RXN-13661
PWY-7110	RXN-12935
PWY-7110	RXN-12767
PWY-7110	RXN-12925
PWY-7110	RXN-12808
PWY-7110	RXN-13660
PWY0-521	RXN0-962
PWY0-521	RXN0-963
PWY0-521	RXN0-4841
PWY-7805	RXN-17956
PWY-7805	RXN0-1401
PWY-7805	ADENPRIBOSYLTRAN-RXN
PWY-7805	INORGPYROPHOSPHAT-RXN
PWY-7805	RXN-17954
PWY-7805	RXN0-6710
PWY-7805	RXN-17955
PWY-7805	RXN0-7014
PWY-7421	RXN-15106
PWY-7421	RXN-15102
PWY-7421	RXN-15099
PWY-7421	RXN-15105
PWY-7421	RXN-15107
PWY-7421	RXN-15110
PWY-5491	RXN-8747
PWY-5491	RXN-8748
PHOSPHONOTASE-PWY	2.6.1.37-RXN
PHOSPHONOTASE-PWY	PHOSPHONOACETALDEHYDE-HYDROLASE-RXN
PHOSPHONOTASE-PWY	ACETALD-DEHYDROG-RXN
PWY-7677	RXN-16755
PWY-7677	RXN-16754
PWY-7677	RXN-16753
PWY-7677	RXN-15064
PWY-7677	RXN-16752
PWY-6832	2.6.1.37-RXN
PWY-6832	RXN-12513
PWY-7447	RXN-15310
PWY-7447	RXN-15311
PWY-6977	RXN-12767
PWY-6977	RXN-12933
PWY-6977	RXN-12808
PWY-6977	RXN-12935
PCPDEG-PWY	RXN-18403
PCPDEG-PWY	MALEYLACETATE-REDUCTASE-RXN
PCPDEG-PWY	RXN-18362
PCPDEG-PWY	RXN-18404
PCPDEG-PWY	PCP4MONO-RXN
PCPDEG-PWY	26DICHDIOX-RXN
PCPDEG-PWY	RXN-18407
PCPDEG-PWY	CHLOROMALERED-RXN
PCPDEG-PWY	RXN-18406
PCPDEG-PWY	RXN-18405
PCEDEG-PWY	TCEREDCHLOR-RXN
PCEDEG-PWY	1.97.1.8-RXN
PCEDEG-PWY	DCEREDCHLOR-RXN
PCEDEG-PWY	VCREDCHLOR-RXN
GAMMAHEXCHLORDEG-PWY	LINABSPON-RXN
GAMMAHEXCHLORDEG-PWY	RXN-10077
GAMMAHEXCHLORDEG-PWY	LINB2-RXN
GAMMAHEXCHLORDEG-PWY	LINC-RXN
GAMMAHEXCHLORDEG-PWY	LINB1-RXN
GAMMAHEXCHLORDEG-PWY	MALEYLACETATE-REDUCTASE-RXN
GAMMAHEXCHLORDEG-PWY	LIND-RXN
GAMMAHEXCHLORDEG-PWY	LINA2-RXN
GAMMAHEXCHLORDEG-PWY	LINE-RXN
GAMMAHEXCHLORDEG-PWY	LINBBSPON-RXN
GAMMAHEXCHLORDEG-PWY	LINA1-RXN
PWY-7109	RXN-13661
PWY-7109	RXN-12925
12DICHLORETHDEG-PWY	DHLBXANAU-RXN
12DICHLORETHDEG-PWY	DHLAXANAU-RXN
12DICHLORETHDEG-PWY	MOXXANAU-RXN
12DICHLORETHDEG-PWY	ALDXANAU-RXN
PWY-7425	DLACTDEHYDROGFAD-RXN
PWY-7425	RXN-14536
PWY-7425	RXN-15138
PWY-7428	RXN-15141
PWY-7428	RXN-15142
PWY-7415	RXN-15058
PWY-7415	RXN-15061
PWY-7415	MACROCIN-O-METHYLTRANSFERASE-RXN
PWY-7415	RXN-15062
PWY-7415	RXN-15063
PWY-7415	RXN-15064
PWY-7415	RXN-15059
PWY-7415	RXN-15060
PWY-7415	DEMETHYLMACROCIN-O-METHYLTRANSFERASE-RXN
PWY-2221	KDPGALDOL-RXN
PWY-2221	DEOXYGLUCONOKIN-RXN
PWY-2221	PEPDEPHOS-RXN
PWY-2221	3PGAREARR-RXN
PWY-2221	GLUCOSE-1-DEHYDROGENASE-NADP+-RXN
PWY-2221	RXN-3443
PWY-2221	2PGADEHYDRAT-RXN
PWY-2221	GLUCONOLACT-RXN
PWY-2221	GLUCONATE-DEHYDRATASE-RXN
NPGLUCAT-PWY	DHDOGALDOL-RXN
NPGLUCAT-PWY	PEPDEPHOS-RXN
NPGLUCAT-PWY	GKI-RXN
NPGLUCAT-PWY	GLUCOSE-1-DEHYDROGENASE-NADP+-RXN
NPGLUCAT-PWY	GLYCERALDEHYDE-DEHYDRO-RXN
NPGLUCAT-PWY	PYRUFLAVREDUCT-RXN
NPGLUCAT-PWY	2PGADEHYDRAT-RXN
NPGLUCAT-PWY	GLUCONOLACT-RXN
NPGLUCAT-PWY	GLUCONATE-DEHYDRATASE-RXN
PWY-5419	4.1.1.77-RXN
PWY-5419	RXN-8529
PWY-5419	CATECHOL-23-DIOXYGENASE-RXN
PWY-5419	RXN-8527
PWY-7624	RXN-16252
PWY-7624	RXN-16254
PWY-7624	RXN-16253
PWY-7624	RXN-16251
ENTNER-DOUDOROFF-PWY	KDPGALDOL-RXN
ENTNER-DOUDOROFF-PWY	PGLUCONDEHYDRAT-RXN
PWY-8004	KDPGALDOL-RXN
PWY-8004	PGLUCONDEHYDRAT-RXN
PWY-8004	PEPDEPHOS-RXN
PWY-8004	RXN-15513
PWY-8004	PHOSGLYPHOS-RXN
PWY-8004	GAPOXNPHOSPHN-RXN
PWY-8004	2PGADEHYDRAT-RXN
PWY-8004	GLU6PDEHYDROG-RXN
PWY-8004	6PGLUCONOLACT-RXN
P183-PWY	3.7.1.9-RXN
P183-PWY	CATECHOL-23-DIOXYGENASE-RXN
PWY-6975	RXN-12925
PWY-6975	RXN-12808
PWY-6975	RXN-12924
PWY-5420	2-OXOPENT-4-ENOATE-HYDRATASE-RXN
PWY-5420	4.1.1.77-RXN
PWY-5415	2-OXOPENT-4-ENOATE-HYDRATASE-RXN
PWY-5415	3.7.1.9-RXN
PWY-5431	3-OXOADIPATE-COA-TRANSFERASE-RXN
PWY-5431	3-OXOADIPATE-ENOL-LACTONASE-RXN
PWY-7108	RXN-12925
PWY-7108	RXN-12926
PWY-7108	RXN-12923
PWY-7108	RXN-12924
PWY-5857	RXN-9236
PWY-5857	RXN-9231
PWY-5857	RXN-9230
PWY-5857	RXN-9234
PWY-5857	RXN-9235
PWY-5857	RXN-9233
PWY-5857	RXN-9232
PWY-5857	RXN-9237
PWY-5417	3-OXOADIPATE-COA-TRANSFERASE-RXN
PWY-5417	3-OXOADIPATE-ENOL-LACTONASE-RXN
CATECHOL-ORTHO-CLEAVAGE-PWY	MUCONOLACTONE-DELTA-ISOMERASE-RXN
CATECHOL-ORTHO-CLEAVAGE-PWY	CATECHOL-12-DIOXYGENASE-RXN
CATECHOL-ORTHO-CLEAVAGE-PWY	3-OXOADIPATE-ENOL-LACTONASE-RXN
CATECHOL-ORTHO-CLEAVAGE-PWY	MUCONATE-CYCLOISOMERASE-RXN
PWY-7412	RXN-15052
PWY-7412	RXN-15054
PWY-7412	RXN-12800
PWY-7412	RXN-15057
PWY-7412	RXN-12801
PWY-7412	RXN-15053
PWY-7412	RXN-15055
PWY-7412	RXN-15049
PWY-7412	RXN-15050
PWY-7422	RXN-15109
PWY-7422	RXN-15108
PWY-7422	RXN-15103
PWY-7422	RXN-15100
PWY-7422	RXN-15101
PWY-7422	RXN-12807
2AMINOBENZDEG-PWY	AMBENCOATHAUERA-RXN
2AMINOBENZDEG-PWY	AMINOBENZCOALIG-RXN
PWY-6077	ANTHRANILOYL-COA-MONOOXYGENASE-RXN
PWY-6077	AMINOBENZCOALIG-RXN
PWY-7100	RXN-13628
PWY-7100	RXN-13627
PWY-7100	RXN-13634
PWY-7100	RXN-13630
PWY-7100	RXN-13629
PWY-7100	RXN-13626
PWY-7100	RXN-13633
PWY-7100	RXN-13632
PWY-7100	RXN-13631
PWY-7100	RXN-13625
PWY-5856	RXN-9240
PWY-5856	2.5.1.39-RXN
PWY-5856	RXN-9242
PWY-5856	RXN-9241
PWY-5856	2.1.1.64-RXN
PWY-5856	RXN-9243
PWY-5856	RXN-9238
PWY-5856	RXN-9239
COLANSYN-PWY	GLUC1PURIDYLTRANS-RXN
COLANSYN-PWY	UDPGLUCEPIM-RXN
COLANSYN-PWY	UGD-RXN
COLANSYN-PWY	2.7.7.13-RXN
COLANSYN-PWY	GDPMANDEHYDRA-RXN
PWY-6708	3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN
PWY-6708	2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
PWY-6708	2-OCTAPRENYLPHENOL-HYDROX-RXN
PWY-6708	4OHBENZOATE-OCTAPRENYLTRANSFER-RXN
PWY-6708	OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-RXN
PWY-6708	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
PWY-6708	DHHB-METHYLTRANSFER-RXN
PWY-6708	2-OCTAPRENYL-6-METHOXYPHENOL-HYDROX-RXN
PWY-5782	RXN-8779
PWY-5782	RXN-9069
PWY-5782	RXN-8782
PWY-5782	D-SORBITOL-DEHYDROGENASE-RXN
PWY-5855	RXN-9228
PWY-5855	RXN-9225
PWY-5855	RXN-9223
PWY-5855	RXN-9229
PWY-5855	RXN-9224
PWY-5855	RXN-9222
PWY-5855	RXN-9226
PWY-5855	RXN-9227
PWY-3641	RXN-5921
PWY-3641	1.1.1.39-RXN
PWY-3641	RXN-6002
PWY-7944	RXN-16704
PWY-7944	RXN-19167
PWY-7944	RXN-16703
PWY-7944	RXN-16709
PWY-7944	RXN-19166
PWY-7944	RXN-16710
PWY18HP-2	RXN18HP-7
PWY18HP-2	RXN18HP-6
PWY18HP-2	RXN18HP-8
PWY18HP-2	RXN-19174
PWY18HP-2	RXN18HP-9
PWY-7946	RXN-19176
PWY-7946	RXN-19171
PWY-7946	RXN-19175
PWY-7946	RXN18HP-8
PWY-7946	RXN18HP-9
PWY-7945	RXN-16704
PWY-7945	RXN-19170
PWY-7945	RXN-19167
PWY-7945	RXN-19172
PWY-7945	RXN-16703
PWY-7945	RXN-19166
PWY-7945	RXN-19173
CALVIN-PWY	1TRANSKETO-RXN
CALVIN-PWY	SEDOBISALDOL-RXN
CALVIN-PWY	1.2.1.13-RXN
CALVIN-PWY	TRIOSEPISOMERIZATION-RXN
CALVIN-PWY	2TRANSKETO-RXN
CALVIN-PWY	RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN
CALVIN-PWY	PHOSGLYPHOS-RXN
CALVIN-PWY	F16BDEPHOS-RXN
CALVIN-PWY	RIB5PISOM-RXN
CALVIN-PWY	F16ALDOLASE-RXN
CALVIN-PWY	SEDOHEPTULOSE-BISPHOSPHATASE-RXN
CALVIN-PWY	PHOSPHORIBULOKINASE-RXN
CALVIN-PWY	RIBULP3EPIM-RXN
PWY-7471	RXN-5881
PWY-7471	RXN-5882
PWY-7471	1.1.1.254-RXN
CARNMET-PWY	CROBETREDUCT-RXN
CARNMET-PWY	CARNDETRU-RXN
CARNMET-PWY	RXN0-3601
CARNMET-PWY	LCARNCOALIG-RXN
PWY-7472	RXN-5881
PWY-7472	CARNITINE-3-DEHYDROGENASE-RXN
PWY-7472	RXN-5882
PWY-7472	CARNRACE-RXN
PWY-3602	RXN-5881
PWY-3602	CARNITINE-3-DEHYDROGENASE-RXN
PWY-3602	RXN-5882
PWY0-1241	RXN0-4341
PWY0-1241	RXN0-4342
PWY0-1241	5.1.3.20-RXN
PWY0-1241	RXN0-4361
PWY0-1241	RXN0-4301
PWY-6805	RXN-14888
PWY-6805	RXN-14887
PWY-7703	RXN-16972
PWY-7703	RXN-16970
PWY-7703	RXN-16967
PWY-7703	RXN-16974
PWY-7703	RXN-16968
PWY-7703	RXN-16973
PWY-7703	RXN-16971
TOLUENE-DEG-3-OH-PWY	M-CRESOL-METHYLCATECHOL-RXN
TOLUENE-DEG-3-OH-PWY	RXN-11219
TOLUENE-DEG-3-OH-PWY	TOLUENE-4-MONOOXYGENASE-RXN
TOLUENE-DEG-3-OH-PWY	2-OH-6-OXOHEPTA-2-4-DIENOATE-HYDR-RXN
TOLUENE-DEG-DIOL-PWY	CATECHOL-2-3-DIOXYGENASE-RXN
TOLUENE-DEG-DIOL-PWY	TOLUENE-DIOXYGENASE-RXN
TOLUENE-DEG-DIOL-PWY	2-OH-6-OXOHEPTA-2-4-DIENOATE-HYDR-RXN
TOLUENE-DEG-DIOL-PWY	TOLUENE-DIOL-DEHYDROGENASE-RXN
PWY-7700	RXN-16204
PWY-7700	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
PWY-7700	RXN-16205
PWY-7700	HYDROXYBENZALDEHYDE-OXIDATION-NADP-RXN
TOLUENE-DEG-2-OH-PWY	2-OH-6-OXOHEPTA-2-4-DIENOATE-HYDR-RXN
TOLUENE-DEG-2-OH-PWY	O-CRESOL-METHYLCATECHOL-RXN
TOLUENE-DEG-2-OH-PWY	CATECHOL-2-3-DIOXYGENASE-RXN
TOLUENE-DEG-2-OH-PWY	TOLUENE-2-MONOOXYGENASE-RXN
TOLUENE-DEG-CATECHOL-PWY	TOLUENE-SIDE-CHAIN-MONOOXYGENASE-RXN
TOLUENE-DEG-CATECHOL-PWY	BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN
TOLUENE-DEG-CATECHOL-PWY	BENZYL-ALC-DEHYDROGENASE-RXN
PWY-81	RXN-904
PWY-81	RXN-863
PWY-81	RXN-905
PWY-81	RXN-864
PWY-81	RXN-902
PWY-81	RXN-865
PWY-7554	RXN-15807
PWY-7554	RXN-15805
PWY-7554	RXN-15806
PWY-7856	RXN-18430
